,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt,min_dt,activacion_dias,setup_dias,return_dias,habito_dias
4345,2022-01-14,2,MLB7679060870,1,2022-02-04,1,2022-01-14,1,2022-01-17,1,2022-01-15,2022-01-14,0,3,1,21
3388,2022-01-14,2,MLB7679112000,1,2022-01-18,1,2022-01-18,1,2022-01-20,1,2022-01-18,2022-01-14,4,6,4,4
9595,2022-01-24,4,MLB7680352960,1,2022-02-22,1,2022-01-25,1,2022-01-25,1,2022-01-25,2022-01-24,1,1,1,29
5767,2022-01-12,2,MLB7683591140,0,,0,,0,,1,2022-01-20,2022-01-12,,,8,
831,2022-01-13,2,MLB7684629760,1,2022-01-27,1,2022-01-17,1,2022-01-14,1,2022-01-14,2022-01-13,4,1,1,14
3026,2022-01-16,2,MLB7685347440,0,,1,2022-01-18,1,2022-01-16,1,2022-01-18,2022-01-16,2,0,2,
4025,2022-01-28,4,MLB7686025190,0,,1,2022-02-03,1,2022-01-28,1,2022-01-29,2022-01-28,6,0,1,
933,2022-01-14,2,MLB7686852070,0,,1,2022-01-21,0,,0,,2022-01-14,7,,,
8830,2022-01-19,3,MLB7688614330,0,,0,,0,,1,2022-01-20,2022-01-19,,,1,
1322,2022-01-18,3,MLB7689211020,0,,0,,1,2022-01-23,1,2022-01-23,2022-01-18,,5,5,
8433,2022-01-10,2,MLB7689630370,0,,1,2022-01-25,1,2022-01-12,1,2022-01-12,2022-01-10,15,2,2,
11012,2022-01-15,2,MLB7689914760,0,,0,,0,,1,2022-01-20,2022-01-15,,,5,
2341,2022-01-26,4,MLB7691532920,0,,0,,0,,0,,2022-01-26,,,,
3787,2022-01-25,4,MLB7694991490,0,,0,,1,2022-01-25,1,2022-02-16,2022-01-25,,0,22,
9918,2022-01-18,3,MLB7695272170,0,,0,,0,,1,2022-01-20,2022-01-18,,,2,
5964,2022-01-20,3,MLB7697619050,0,,0,,0,,0,,2022-01-20,,,,
1323,2022-01-18,3,MLB7700647440,0,,0,,0,,0,,2022-01-18,,,,
1468,2022-01-25,4,MLB7700952320,0,,0,,0,,0,,2022-01-25,,,,
7474,2022-01-21,3,MLB7702955600,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
2845,2022-01-31,5,MLB7704974220,0,,0,,0,,0,,2022-01-31,,,,
3003,2022-01-27,4,MLB7709313270,0,,0,,0,,0,,2022-01-27,,,,
9612,2022-01-12,2,MLB7710090620,1,2022-01-21,1,2022-01-20,1,2022-01-23,1,2022-01-19,2022-01-12,8,11,7,9
5444,2022-01-15,2,MLB7710157500,1,2022-01-19,1,2022-01-15,1,2022-01-15,1,2022-01-16,2022-01-15,0,0,1,4
4862,2022-01-03,1,MLB7712124200,0,,1,2022-01-03,1,2022-01-03,0,,2022-01-03,0,0,,
484,2022-01-11,2,MLB7712206720,0,,0,,1,2022-01-18,1,2022-01-12,2022-01-11,,7,1,
2099,2022-01-30,4,MLB7712680680,0,,1,2022-01-30,0,,1,2022-01-31,2022-01-30,0,,1,
9000,2022-01-21,3,MLB7713319250,0,,0,,0,,0,,2022-01-21,,,,
3677,2022-01-14,2,MLB7714078520,0,,0,,1,2022-01-14,1,2022-01-19,2022-01-14,,0,5,
2910,2022-01-24,4,MLB771531490,0,,1,2022-01-24,0,,1,2022-01-25,2022-01-24,0,,1,
5924,2022-01-06,1,MLB7718093580,0,,1,2022-01-25,1,2022-01-06,1,2022-01-13,2022-01-06,19,0,7,
8563,2022-01-29,4,MLB7719006730,0,,1,2022-02-08,1,2022-01-29,1,2022-01-30,2022-01-29,10,0,1,
6642,2022-01-20,3,MLB7719587410,0,,1,2022-01-20,0,,1,2022-01-24,2022-01-20,0,,4,
1131,2022-01-01,1,MLB7720425480,0,,0,,0,,1,2022-01-14,2022-01-01,,,13,
5013,2022-01-24,4,MLB7720528580,1,2022-02-21,1,2022-01-25,1,2022-01-25,1,2022-01-25,2022-01-24,1,1,1,28
7585,2022-01-10,2,MLB7721751590,0,,0,,0,,1,2022-01-12,2022-01-10,,,2,
11334,2022-01-19,3,MLB7722070940,0,,0,,0,,1,2022-01-21,2022-01-19,,,2,
3415,2022-01-17,3,MLB7722369260,0,,0,,1,2022-01-17,0,,2022-01-17,,0,,
11270,2022-01-24,4,MLB7722795520,0,,1,2022-01-24,0,,1,2022-02-03,2022-01-24,0,,10,
8136,2022-01-19,3,MLB7723414970,0,,0,,0,,0,,2022-01-19,,,,
1724,2022-01-05,1,MLB772586100,0,,0,,0,,0,,2022-01-05,,,,
7767,2022-01-23,3,MLB7725912570,0,,1,2022-01-23,1,2022-01-23,1,2022-01-26,2022-01-23,0,0,3,
4199,2022-01-11,2,MLB7726008220,1,2022-01-12,1,2022-01-12,1,2022-01-14,1,2022-01-12,2022-01-11,1,3,1,1
8693,2022-01-18,3,MLB7726249310,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
5606,2022-01-28,4,MLB7728968340,0,,0,,0,,0,,2022-01-28,,,,
3728,2022-01-30,4,MLB7729949150,0,,1,2022-01-30,0,,0,,2022-01-30,0,,,
3405,2022-01-26,4,MLB7730362700,0,,0,,1,2022-01-26,1,2022-01-27,2022-01-26,,0,1,
9193,2022-01-02,1,MLB7731024730,0,,0,,0,,1,2022-01-05,2022-01-02,,,3,
4343,2022-01-29,4,MLB7732805570,0,,0,,0,,0,,2022-01-29,,,,
8907,2022-01-09,1,MLB7734092050,0,,1,2022-01-10,1,2022-01-10,1,2022-01-10,2022-01-09,1,1,1,
728,2022-01-24,4,MLB7734657340,0,,0,,0,,1,2022-01-26,2022-01-24,,,2,
7573,2022-01-19,3,MLB7735507710,0,,0,,0,,1,2022-02-18,2022-01-19,,,30,
8122,2022-01-06,1,MLB7738969200,0,,1,2022-01-06,1,2022-01-06,1,2022-01-10,2022-01-06,0,0,4,
9646,2022-01-19,3,MLB7740980820,0,,1,2022-02-09,1,2022-02-03,1,2022-01-21,2022-01-19,21,15,2,
4113,2022-01-27,4,MLB7741333220,0,,0,,0,,1,2022-01-28,2022-01-27,,,1,
4646,2022-01-02,1,MLB7745448890,0,,0,,0,,1,2022-01-03,2022-01-02,,,1,
9847,2022-01-03,1,MLB7745503990,0,,0,,0,,0,,2022-01-03,,,,
5419,2022-01-07,1,MLB7746829650,0,,1,2022-01-12,1,2022-01-09,1,2022-01-08,2022-01-07,5,2,1,
4532,2022-01-24,4,MLB774690090,0,,0,,0,,1,2022-01-25,2022-01-24,,,1,
8321,2022-01-13,2,MLB7747699650,0,,0,,0,,1,2022-01-16,2022-01-13,,,3,
9326,2022-01-23,3,MLB7749275290,0,,1,2022-02-10,1,2022-02-02,1,2022-01-31,2022-01-23,18,10,8,
8525,2022-01-05,1,MLB7749447460,0,,1,2022-01-05,1,2022-01-05,1,2022-01-06,2022-01-05,0,0,1,
8250,2022-01-05,1,MLB7749659830,0,,0,,0,,0,,2022-01-05,,,,
5622,2022-01-22,3,MLB7752084370,0,,0,,1,2022-01-22,0,,2022-01-22,,0,,
6477,2022-01-19,3,MLB7754871260,0,,1,2022-01-27,0,,1,2022-01-20,2022-01-19,8,,1,
909,2022-01-06,1,MLB77581550,0,,0,,0,,0,,2022-01-06,,,,
6616,2022-01-29,4,MLB7758191400,0,,0,,1,2022-01-29,0,,2022-01-29,,0,,
9370,2022-01-06,1,MLB7758962440,0,,0,,0,,1,2022-01-21,2022-01-06,,,15,
2157,2022-01-25,4,MLB7759682190,0,,1,2022-01-25,0,,1,2022-02-09,2022-01-25,0,,15,
8871,2022-01-20,3,MLB7760031240,0,,1,2022-01-24,0,,1,2022-01-24,2022-01-20,4,,4,
6758,2022-01-29,4,MLB7763422580,0,,0,,0,,1,2022-02-01,2022-01-29,,,3,
9848,2022-01-03,1,MLB7764671460,0,,1,2022-01-12,1,2022-01-09,1,2022-01-09,2022-01-03,9,6,6,
4330,2022-01-18,3,MLB7764768480,0,,0,,0,,0,,2022-01-18,,,,
862,2022-01-23,3,MLB7766210890,0,,1,2022-01-23,0,,0,,2022-01-23,0,,,
3883,2022-01-23,3,MLB7766379510,0,,0,,1,2022-01-23,0,,2022-01-23,,0,,
8903,2022-01-16,2,MLB7766638300,0,,1,2022-01-17,1,2022-01-16,1,2022-01-17,2022-01-16,1,0,1,
8751,2022-01-07,1,MLB7767676600,0,,1,2022-01-14,1,2022-01-07,1,2022-01-14,2022-01-07,7,0,7,
1711,2022-01-02,1,MLB7768580650,0,,0,,0,,0,,2022-01-02,,,,
7620,2022-01-13,2,MLB7770236060,0,,0,,0,,1,2022-01-15,2022-01-13,,,2,
6106,2022-01-21,3,MLB777212040,0,,0,,0,,0,,2022-01-21,,,,
5836,2022-01-21,3,MLB7773348280,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
3174,2022-01-16,2,MLB7776297340,1,2022-01-20,1,2022-01-19,1,2022-01-19,1,2022-01-17,2022-01-16,3,3,1,4
5993,2022-01-07,1,MLB7776365930,0,,0,,1,2022-01-09,1,2022-01-08,2022-01-07,,2,1,
2618,2022-01-13,2,MLB7778541790,0,,0,,0,,0,,2022-01-13,,,,
9116,2022-01-19,3,MLB7779011280,0,,0,,0,,0,,2022-01-19,,,,
7398,2022-01-15,2,MLB7779213830,0,,1,2022-01-16,0,,1,2022-01-16,2022-01-15,1,,1,
5693,2022-01-27,4,MLB7779259240,0,,0,,0,,1,2022-02-13,2022-01-27,,,17,
5206,2022-01-11,2,MLB7780584200,0,,0,,0,,1,2022-01-12,2022-01-11,,,1,
8008,2022-01-26,4,MLB7781777710,0,,0,,0,,0,,2022-01-26,,,,
3931,2022-01-11,2,MLB7782635660,0,,0,,1,2022-01-11,1,2022-02-10,2022-01-11,,0,30,
5986,2022-01-30,4,MLB7783495630,0,,0,,0,,0,,2022-01-30,,,,
6385,2022-01-21,3,MLB7784082290,0,,0,,0,,0,,2022-01-21,,,,
8275,2022-01-18,3,MLB7784790210,0,,0,,0,,0,,2022-01-18,,,,
5332,2022-01-05,1,MLB7784997240,0,,0,,0,,0,,2022-01-05,,,,
8044,2022-01-07,1,MLB7785213700,0,,0,,1,2022-01-11,1,2022-01-08,2022-01-07,,4,1,
7956,2022-01-08,1,MLB7785290460,0,,1,2022-01-09,1,2022-01-08,1,2022-01-09,2022-01-08,1,0,1,
3647,2022-01-06,1,MLB7789596460,0,,0,,0,,1,2022-01-07,2022-01-06,,,1,
7430,2022-01-06,1,MLB7789764570,1,2022-01-15,1,2022-01-09,1,2022-01-06,1,2022-01-08,2022-01-06,3,0,2,9
9521,2022-01-10,2,MLB7790304620,0,,0,,1,2022-01-10,1,2022-01-12,2022-01-10,,0,2,
3691,2022-01-26,4,MLB7792696820,0,,1,2022-02-20,0,,1,2022-01-27,2022-01-26,25,,1,
5115,2022-01-17,3,MLB7793412480,0,,1,2022-01-17,1,2022-01-17,1,2022-02-16,2022-01-17,0,0,30,
9973,2022-01-17,3,MLB7794544130,0,,0,,0,,1,2022-01-18,2022-01-17,,,1,
3719,2022-01-13,2,MLB779564990,1,2022-02-06,1,2022-01-13,0,,1,2022-01-14,2022-01-13,0,,1,24
1180,2022-01-06,1,MLB7795989450,0,,0,,0,,0,,2022-01-06,,,,
8228,2022-01-24,4,MLB7796368340,0,,0,,0,,0,,2022-01-24,,,,
3164,2022-01-07,1,MLB7801729870,0,,0,,0,,1,2022-01-08,2022-01-07,,,1,
1949,2022-01-30,4,MLB7802443410,0,,1,2022-01-30,1,2022-01-30,1,2022-01-31,2022-01-30,0,0,1,
4663,2022-01-28,4,MLB7802982520,0,,1,2022-02-04,1,2022-01-28,1,2022-01-29,2022-01-28,7,0,1,
3710,2022-01-17,3,MLB7804332660,0,,0,,0,,1,2022-01-18,2022-01-17,,,1,
3309,2022-01-03,1,MLB7805931680,0,,1,2022-01-03,1,2022-01-12,1,2022-01-11,2022-01-03,0,9,8,
3814,2022-01-31,5,MLB7806559760,0,,0,,0,,0,,2022-01-31,,,,
1996,2022-01-22,3,MLB7807025250,0,,0,,0,,0,,2022-01-22,,,,
2517,2022-01-02,1,MLB7807271770,0,,1,2022-01-02,1,2022-01-02,1,2022-01-03,2022-01-02,0,0,1,
5695,2022-01-27,4,MLB7808537290,0,,1,2022-02-10,0,,1,2022-01-28,2022-01-27,14,,1,
2567,2022-01-19,3,MLB7809277840,0,,0,,0,,0,,2022-01-19,,,,
643,2022-01-29,4,MLB7809925640,0,,0,,0,,1,2022-02-08,2022-01-29,,,10,
2582,2022-01-10,2,MLB7811953680,0,,0,,1,2022-01-11,1,2022-01-11,2022-01-10,,1,1,
9267,2022-01-10,2,MLB7813511270,1,2022-01-15,1,2022-01-10,1,2022-01-10,1,2022-01-11,2022-01-10,0,0,1,5
1672,2022-01-13,2,MLB7813965430,1,2022-01-29,1,2022-01-13,1,2022-01-20,1,2022-01-14,2022-01-13,0,7,1,16
5533,2022-01-26,4,MLB7815723310,0,,1,2022-02-11,1,2022-01-28,1,2022-01-27,2022-01-26,16,2,1,
9395,2022-01-14,2,MLB7815814780,0,,0,,0,,1,2022-01-21,2022-01-14,,,7,
3998,2022-01-03,1,MLB7819084810,0,,0,,0,,0,,2022-01-03,,,,
9723,2022-01-23,3,MLB7820544170,0,,1,2022-01-23,1,2022-01-23,1,2022-01-24,2022-01-23,0,0,1,
7040,2022-01-25,4,MLB7821761220,0,,1,2022-02-25,1,2022-01-29,1,2022-01-29,2022-01-25,31,4,4,
6838,2022-01-23,3,MLB7822028290,0,,0,,0,,1,2022-01-31,2022-01-23,,,8,
8996,2022-01-20,3,MLB7822374350,0,,0,,0,,1,2022-01-21,2022-01-20,,,1,
9738,2022-01-15,2,MLB782437550,0,,0,,1,2022-01-15,0,,2022-01-15,,0,,
7850,2022-01-31,5,MLB7824450150,0,,0,,1,2022-01-31,1,2022-02-02,2022-01-31,,0,2,
7748,2022-01-30,4,MLB7824866540,0,,0,,1,2022-01-30,1,2022-02-03,2022-01-30,,0,4,
8564,2022-01-29,4,MLB782588850,0,,1,2022-01-29,0,,0,,2022-01-29,0,,,
1629,2022-01-19,3,MLB7827188610,0,,1,2022-01-19,0,,1,2022-01-21,2022-01-19,0,,2,
6851,2022-01-28,4,MLB7827379850,0,,0,,0,,0,,2022-01-28,,,,
4642,2022-01-09,1,MLB7827389880,0,,0,,0,,0,,2022-01-09,,,,
5085,2022-01-10,2,MLB7827616520,0,,0,,1,2022-01-10,1,2022-01-13,2022-01-10,,0,3,
3323,2022-01-07,1,MLB7828027300,0,,0,,1,2022-01-08,1,2022-01-08,2022-01-07,,1,1,
9197,2022-01-02,1,MLB7829815850,0,,0,,0,,0,,2022-01-02,,,,
990,2022-01-07,1,MLB783027830,0,,1,2022-01-26,0,,1,2022-01-12,2022-01-07,19,,5,
8402,2022-01-06,1,MLB7830660350,0,,0,,0,,1,2022-01-07,2022-01-06,,,1,
6710,2022-01-22,3,MLB7831120730,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
11397,2022-01-30,4,MLB7831657470,0,,0,,1,2022-01-30,0,,2022-01-30,,0,,
6352,2022-01-11,2,MLB783303560,0,,1,2022-01-11,0,,1,2022-01-20,2022-01-11,0,,9,
3137,2022-01-21,3,MLB7833250190,0,,0,,0,,0,,2022-01-21,,,,
7512,2022-01-16,2,MLB7833818080,0,,0,,0,,0,,2022-01-16,,,,
4089,2022-01-31,5,MLB7835256090,0,,1,2022-01-31,1,2022-02-27,1,2022-02-27,2022-01-31,0,27,27,
8620,2022-01-16,2,MLB7838238920,0,,0,,0,,0,,2022-01-16,,,,
11232,2022-01-17,3,MLB7838389500,0,,0,,0,,0,,2022-01-17,,,,
2767,2022-01-23,3,MLB7838589130,0,,0,,0,,1,2022-01-25,2022-01-23,,,2,
9849,2022-01-03,1,MLB7841353110,0,,0,,0,,1,2022-01-04,2022-01-03,,,1,
5571,2022-01-07,1,MLB7841433660,1,2022-01-18,1,2022-01-07,0,,1,2022-01-13,2022-01-07,0,,6,11
1574,2022-01-24,4,MLB7841892110,0,,0,,0,,0,,2022-01-24,,,,
6328,2022-01-22,3,MLB7842262440,0,,0,,1,2022-01-22,1,2022-02-03,2022-01-22,,0,12,
2495,2022-01-03,1,MLB7843547410,0,,0,,0,,1,2022-01-09,2022-01-03,,,6,
7614,2022-01-17,3,MLB7844509410,0,,0,,0,,1,2022-01-19,2022-01-17,,,2,
4202,2022-01-11,2,MLB7844788730,0,,0,,0,,0,,2022-01-11,,,,
2011,2022-01-25,4,MLB7845151740,0,,1,2022-01-25,0,,0,,2022-01-25,0,,,
8645,2022-01-15,2,MLB7846926710,1,2022-01-27,1,2022-01-18,1,2022-01-15,1,2022-01-17,2022-01-15,3,0,2,12
1318,2022-01-06,1,MLB7852379180,0,,0,,1,2022-01-13,1,2022-01-11,2022-01-06,,7,5,
2207,2022-01-20,3,MLB7853011460,0,,1,2022-01-20,0,,1,2022-01-23,2022-01-20,0,,3,
3882,2022-01-23,3,MLB7853388310,0,,1,2022-01-23,0,,1,2022-02-21,2022-01-23,0,,29,
9417,2022-01-17,3,MLB7853877950,0,,0,,0,,0,,2022-01-17,,,,
6641,2022-01-20,3,MLB7854095410,0,,0,,1,2022-01-20,1,2022-01-25,2022-01-20,,0,5,
3829,2022-01-20,3,MLB785429260,0,,0,,0,,1,2022-01-21,2022-01-20,,,1,
3210,2022-01-05,1,MLB7854416070,0,,0,,1,2022-01-05,1,2022-01-06,2022-01-05,,0,1,
7773,2022-01-24,4,MLB7854717270,0,,0,,0,,0,,2022-01-24,,,,
5814,2022-01-14,2,MLB7854754800,0,,1,2022-01-22,0,,1,2022-01-15,2022-01-14,8,,1,
6775,2022-01-31,5,MLB7858349830,1,2022-02-05,1,2022-01-31,1,2022-01-31,1,2022-02-01,2022-01-31,0,0,1,5
298,2022-01-02,1,MLB7858708750,0,,0,,0,,0,,2022-01-02,,,,
3125,2022-01-31,5,MLB786172120,0,,1,2022-01-31,0,,1,2022-03-02,2022-01-31,0,,30,
5305,2022-01-24,4,MLB786228170,0,,1,2022-01-24,1,2022-01-24,0,,2022-01-24,0,0,,
8858,2022-01-31,5,MLB7862802890,0,,1,2022-01-31,1,2022-01-31,1,2022-02-02,2022-01-31,0,0,2,
8602,2022-01-13,2,MLB7863067070,0,,1,2022-01-13,1,2022-01-13,1,2022-01-31,2022-01-13,0,0,18,
8880,2022-01-17,3,MLB7863620570,0,,0,,1,2022-01-18,1,2022-01-18,2022-01-17,,1,1,
2789,2022-01-05,1,MLB7863936730,0,,0,,0,,0,,2022-01-05,,,,
9934,2022-01-14,2,MLB7864017130,0,,1,2022-01-14,0,,1,2022-01-15,2022-01-14,0,,1,
9168,2022-01-03,1,MLB786507790,0,,1,2022-01-03,0,,0,,2022-01-03,0,,,
4858,2022-01-03,1,MLB7865544140,0,,0,,0,,0,,2022-01-03,,,,
1727,2022-01-05,1,MLB7868510150,0,,0,,0,,1,2022-01-06,2022-01-05,,,1,
8383,2022-01-22,3,MLB7869477450,0,,0,,0,,0,,2022-01-22,,,,
6222,2022-01-29,4,MLB7869904190,0,,0,,0,,1,2022-01-30,2022-01-29,,,1,
8908,2022-01-09,1,MLB7872988990,0,,1,2022-01-14,1,2022-01-10,1,2022-01-10,2022-01-09,5,1,1,
7793,2022-01-05,1,MLB7873112130,0,,0,,0,,0,,2022-01-05,,,,
2675,2022-01-05,1,MLB7873934480,0,,0,,0,,0,,2022-01-05,,,,
6573,2022-01-04,1,MLB7874270810,1,2022-01-05,1,2022-01-04,1,2022-01-04,1,2022-01-05,2022-01-04,0,0,1,1
3667,2022-01-29,4,MLB7875343200,0,,0,,0,,1,2022-01-30,2022-01-29,,,1,
6797,2022-01-17,3,MLB7877859600,0,,0,,0,,0,,2022-01-17,,,,
2545,2022-01-22,3,MLB7879185320,1,2022-01-27,1,2022-01-22,1,2022-01-24,1,2022-01-23,2022-01-22,0,2,1,5
1979,2022-01-28,4,MLB7879653590,1,2022-02-26,1,2022-02-19,1,2022-02-16,1,2022-02-16,2022-01-28,22,19,19,29
3113,2022-01-14,2,MLB7879749020,0,,1,2022-01-14,0,,0,,2022-01-14,0,,,
4429,2022-01-22,3,MLB7880072470,0,,0,,0,,0,,2022-01-22,,,,
9811,2022-01-31,5,MLB7882185210,0,,0,,1,2022-01-31,1,2022-02-01,2022-01-31,,0,1,
1937,2022-01-27,4,MLB7882773640,0,,0,,1,2022-02-01,1,2022-01-30,2022-01-27,,5,3,
596,2022-01-04,1,MLB7882911280,1,2022-01-05,1,2022-01-04,0,,1,2022-01-05,2022-01-04,0,,1,1
8581,2022-01-26,4,MLB7883029060,0,,1,2022-02-17,1,2022-02-16,1,2022-01-27,2022-01-26,22,21,1,
352,2022-01-18,3,MLB7883603660,0,,0,,0,,0,,2022-01-18,,,,
7652,2022-01-15,2,MLB7884977050,0,,0,,0,,0,,2022-01-15,,,,
618,2022-01-06,1,MLB7887357760,0,,0,,0,,0,,2022-01-06,,,,
558,2022-01-07,1,MLB7887565040,0,,0,,0,,1,2022-01-20,2022-01-07,,,13,
6475,2022-01-19,3,MLB7890004700,0,,0,,0,,1,2022-02-07,2022-01-19,,,19,
2053,2022-01-31,5,MLB7890636680,0,,1,2022-02-05,1,2022-02-02,1,2022-02-02,2022-01-31,5,2,2,
8303,2022-01-31,5,MLB7892263410,0,,1,2022-02-03,1,2022-02-02,1,2022-02-02,2022-01-31,3,2,2,
11085,2022-01-31,5,MLB7892425460,0,,0,,0,,1,2022-02-01,2022-01-31,,,1,
715,2022-01-07,1,MLB7892875820,0,,0,,0,,1,2022-01-08,2022-01-07,,,1,
6485,2022-01-14,2,MLB7894154020,0,,0,,1,2022-01-15,1,2022-01-15,2022-01-14,,1,1,
7753,2022-01-07,1,MLB7894242970,0,,0,,1,2022-01-17,1,2022-01-16,2022-01-07,,10,9,
3075,2022-01-12,2,MLB7898404260,0,,0,,0,,1,2022-02-10,2022-01-12,,,29,
5247,2022-01-31,5,MLB7898901430,0,,1,2022-02-04,1,2022-01-31,1,2022-02-02,2022-01-31,4,0,2,
2442,2022-01-06,1,MLB7899132250,0,,0,,1,2022-01-08,1,2022-01-07,2022-01-06,,2,1,
7169,2022-01-11,2,MLB7899819850,0,,0,,0,,1,2022-01-12,2022-01-11,,,1,
8617,2022-01-07,1,MLB7900206920,1,2022-01-19,1,2022-01-08,1,2022-01-07,1,2022-01-08,2022-01-07,1,0,1,12
5920,2022-01-25,4,MLB7900664680,0,,1,2022-01-25,1,2022-01-25,1,2022-01-29,2022-01-25,0,0,4,
5670,2022-01-31,5,MLB7903858360,0,,1,2022-01-31,0,,1,2022-02-12,2022-01-31,0,,12,
9538,2022-01-20,3,MLB790407540,0,,0,,0,,1,2022-01-27,2022-01-20,,,7,
3535,2022-01-20,3,MLB7904256730,0,,1,2022-01-20,1,2022-02-09,1,2022-01-24,2022-01-20,0,20,4,
9602,2022-01-04,1,MLB7906772510,0,,0,,0,,0,,2022-01-04,,,,
6434,2022-01-15,2,MLB7906898940,0,,0,,0,,0,,2022-01-15,,,,
6745,2022-01-18,3,MLB7907243410,0,,0,,0,,1,2022-01-25,2022-01-18,,,7,
11208,2022-01-31,5,MLB7908634440,0,,0,,0,,0,,2022-01-31,,,,
4228,2022-01-31,5,MLB7910436150,1,2022-03-02,1,2022-02-12,1,2022-02-02,1,2022-02-01,2022-01-31,12,2,1,30
7880,2022-01-03,1,MLB7910666320,0,,0,,0,,0,,2022-01-03,,,,
434,2022-01-01,1,MLB7910736460,0,,0,,0,,1,2022-01-13,2022-01-01,,,12,
922,2022-01-19,3,MLB7912215780,0,,0,,0,,1,2022-01-22,2022-01-19,,,3,
7086,2022-01-27,4,MLB7912606020,0,,0,,0,,0,,2022-01-27,,,,
9027,2022-01-07,1,MLB7917956410,0,,0,,0,,0,,2022-01-07,,,,
4182,2022-01-22,3,MLB7918573320,1,2022-02-11,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,20
6077,2022-01-14,2,MLB7920578350,0,,0,,0,,1,2022-01-15,2022-01-14,,,1,
5021,2022-01-28,4,MLB7921392170,0,,0,,0,,0,,2022-01-28,,,,
159,2022-01-28,4,MLB7922125460,0,,1,2022-01-31,1,2022-01-30,1,2022-01-30,2022-01-28,3,2,2,
2311,2022-01-11,2,MLB7922727150,0,,1,2022-01-11,0,,0,,2022-01-11,0,,,
5480,2022-01-25,4,MLB7924033390,0,,1,2022-02-01,1,2022-02-01,1,2022-01-28,2022-01-25,7,7,3,
6237,2022-01-31,5,MLB792408180,0,,0,,1,2022-01-31,0,,2022-01-31,,0,,
4397,2022-01-09,1,MLB7925412040,0,,0,,0,,0,,2022-01-09,,,,
2167,2022-01-06,1,MLB7926314650,0,,1,2022-01-06,1,2022-01-06,1,2022-01-07,2022-01-06,0,0,1,
5682,2022-01-21,3,MLB7927630990,1,2022-02-06,1,2022-01-22,0,,1,2022-01-25,2022-01-21,1,,4,16
3688,2022-01-31,5,MLB7928435450,0,,1,2022-02-09,1,2022-01-31,1,2022-02-01,2022-01-31,9,0,1,
388,2022-01-20,3,MLB7928804040,0,,0,,1,2022-01-20,0,,2022-01-20,,0,,
6609,2022-01-19,3,MLB7929154830,0,,0,,1,2022-02-01,1,2022-02-01,2022-01-19,,13,13,
6095,2022-01-31,5,MLB7932571970,0,,1,2022-02-07,1,2022-01-31,1,2022-02-01,2022-01-31,7,0,1,
9905,2022-01-25,4,MLB7933270690,1,2022-02-10,1,2022-02-05,1,2022-01-26,1,2022-01-26,2022-01-25,11,1,1,16
7983,2022-01-19,3,MLB7933509540,1,2022-02-10,1,2022-01-26,1,2022-02-14,1,2022-01-25,2022-01-19,7,26,6,22
2368,2022-01-27,4,MLB7934612450,0,,1,2022-01-27,0,,1,2022-01-28,2022-01-27,0,,1,
3562,2022-01-03,1,MLB7935157310,0,,0,,0,,1,2022-01-09,2022-01-03,,,6,
2903,2022-01-02,1,MLB7935325110,0,,1,2022-01-02,1,2022-01-02,0,,2022-01-02,0,0,,
3768,2022-01-05,1,MLB7937792580,0,,0,,0,,1,2022-01-07,2022-01-05,,,2,
7827,2022-01-18,3,MLB7938828400,0,,0,,0,,0,,2022-01-18,,,,
9686,2022-01-17,3,MLB7939542150,0,,0,,0,,1,2022-01-18,2022-01-17,,,1,
6608,2022-01-18,3,MLB7940665470,0,,1,2022-01-21,1,2022-01-20,1,2022-01-19,2022-01-18,3,2,1,
9777,2022-01-06,1,MLB7940985190,0,,0,,0,,1,2022-01-07,2022-01-06,,,1,
92,2022-01-31,5,MLB7941040860,0,,0,,1,2022-01-31,1,2022-02-06,2022-01-31,,0,6,
2070,2022-01-21,3,MLB7942392680,1,2022-01-29,1,2022-01-21,1,2022-02-15,1,2022-01-25,2022-01-21,0,25,4,8
5453,2022-01-28,4,MLB7946749660,0,,1,2022-01-28,0,,0,,2022-01-28,0,,,
7540,2022-01-12,2,MLB794834940,0,,1,2022-01-12,0,,1,2022-01-13,2022-01-12,0,,1,
684,2022-01-21,3,MLB7949113510,0,,0,,0,,0,,2022-01-21,,,,
368,2022-01-14,2,MLB7952642600,0,,1,2022-01-17,0,,1,2022-01-16,2022-01-14,3,,2,
3857,2022-01-03,1,MLB7952904590,0,,1,2022-01-12,1,2022-01-14,1,2022-01-04,2022-01-03,9,11,1,
8015,2022-01-20,3,MLB79530060,0,,1,2022-01-22,0,,1,2022-01-22,2022-01-20,2,,2,
2965,2022-01-10,2,MLB7953775980,0,,0,,0,,0,,2022-01-10,,,,
6731,2022-01-06,1,MLB7954634990,0,,0,,0,,0,,2022-01-06,,,,
7238,2022-01-27,4,MLB7957938880,0,,1,2022-02-01,1,2022-02-01,1,2022-01-28,2022-01-27,5,5,1,
7096,2022-01-03,1,MLB7959370550,0,,0,,0,,0,,2022-01-03,,,,
